#identity	tANI	query_length
0.9405223832450649	0.2189286125836138	2453172
0.8795310195121963	0.2981095752315725	2424563
0.8934774592074607	0.25805049182328144	2454304
1.0	2.442421938127336e-06	2456581
0.8856575372059522	0.2614981608426563	2402165
0.8857373896535339	0.2833809893027453	2467899
0.8962653439922489	0.26994213168157677	2421404
0.9607336355183619	0.14768294399264278	2377327
0.9406510989533817	0.1751446003029746	2372261
0.8851241384248222	0.29685816724624603	2492336
0.8848136192771086	0.28513522089338794	2448764
0.8934110321969714	0.2942720130249821	2532067
0.9411843406072108	0.15968571004240578	2335555
0.9677386817325815	0.12042004465230187	2331778
0.8851781861124219	0.3121646363045201	2550350
0.885616170212768	0.28149115332318053	2480185
0.8858351332064714	0.2964024252203977	2523206
0.8846987661406038	0.30272198824794433	2509550
0.8853012272291454	0.2845900039649096	2462539
0.8859625734939749	0.2731546647204045	2426866
0.8864838896952097	0.2704110893904661	2417892
0.8855290062111808	0.28698180095151893	2487240
0.885060306366684	0.27090151266908713	2438596
0.8875090841121486	0.29309057367944424	2561832
0.8949349237368928	0.2886518169107275	2493258
0.8863941643192484	0.23041583225454285	2352590
0.8796409883720928	0.31939518092441527	2501310
0.9404812699156526	0.1660169930431347	2337782
0.8850239310995759	0.27936990256558547	2456384
0.8868461342925672	0.2820499617615838	2452524
0.889420938558298	0.2827954588416048	2453172
0.8657202142161646	0.31155242921071064	2424563
0.8718929922405434	0.3169549389933023	2454304
0.8867070639960934	0.2979361099509705	2456581
0.9018939509665254	0.22206743191435674	2402165
0.9804105194218644	0.12126519533048583	2467899
0.8716703334968123	0.31163068683076944	2421404
0.888347302884616	0.25505553765620687	2377327
0.8888812711454802	0.25134052240165616	2372261
0.9779385162150176	0.11664374281147623	2492336
0.9784321011494281	0.13054714848422216	2448764
0.8731617658536583	0.34728388702832913	2532067
0.8850881761006305	0.244256527219559	2335555
0.8849816367168546	0.24540983167625316	2331778
0.9758294115004534	0.15518117171148874	2550350
0.9014695420560731	0.24863781662537007	2480185
0.9816136794986623	0.12468906331573143	2523206
0.9779044078361548	0.12338353515658308	2509550
0.9750447214611877	0.13253388332028274	2462539
0.9787154614695375	0.0924113398222543	2426866
0.9821917250554376	0.07449180999325201	2417892
0.9778056810933956	0.13123216417350334	2487240
0.9782305388127869	0.11655285436552905	2438596
1.0	-0.0	2561832
0.8727227562862699	0.3299701729486889	2493258
0.9012404035250487	0.19804867232879214	2352590
0.8650393878550432	0.34716506414776255	2501310
0.8850474057971017	0.263603112492768	2337782
0.9768663746630761	0.1244097484946518	2456384
0.9739198248847957	0.14211857097801997	2452524
0.8881743252427186	0.28809738061823637	2453172
0.8668023926676323	0.3014112612288972	2424563
