#identity	query_cov	query_length
0.9776825078793367	0.9304278272147805	2417892
0.9989899875724961	0.9887079654556858	2487240
1.0	0.9999987697839249	2438596
0.9782648070175463	0.9026852658566213	2561832
0.8732474202760606	0.8376249068487898	2493258
0.8996844341801397	0.9135752511062276	2352590
0.86586877708233	0.8312376314811039	2501310
0.8842322887493961	0.8691674416177385	2337782
0.9978530876904095	0.9897182199525807	2456384
0.9748296248896781	0.9273108030747099	2452524
0.8862683128381708	0.832869851767426	2453172
0.866189008746355	0.8469443771929209	2424563
0.8719264223722273	0.838944971772038	2454304
0.884674389423077	0.8492408758351546	2456581
0.9008251462264154	0.8875572660495844	2402165
0.9781548068283958	0.9074796010695737	2467899
0.8713798729848553	0.8437509808359117	2421404
0.8874391623284421	0.8844996923014797	2377327
0.8868966114897753	0.8692656499432398	2372261
0.976671754923416	0.9214419725109295	2492336
1.0	0.9999955079378822	2448764
0.8727505288461532	0.8197002685947884	2532067
0.8837286337209292	0.8831061567807224	2335555
0.8836895085877858	0.8978817880604414	2331778
0.9763775737847254	0.9065696865136158	2550350
0.8999038095238093	0.8649358817991399	2480185
0.9788160107816726	0.8949923232585845	2523206
0.9756665508253739	0.9152393855472096	2509550
0.9804322919448191	0.9208089699290042	2462539
0.9753413012156723	0.9266069902499767	2426866
0.9761211222171762	0.9217103162589562	2417892
0.9774119237511005	0.9311513967289043	2487240
0.9785295511111151	0.9342658644564331	2438596
0.9781007920354013	0.8944977656614486	2561832
0.8719075035936744	0.828817555182817	2493258
0.9006257631822407	0.9114648111230601	2352590
0.8659657253384911	0.8264389459923001	2501310
0.8837124662162175	0.8688551798242949	2337782
0.976917783101047	0.930145693832886	2456384
0.979390119152701	0.9285478959635054	2452524
0.8876087469287485	0.8339089146623229	2453172
0.8661820310227832	0.8495827907957022	2424563
0.8726046010511223	0.8465230876044695	2454304
0.8854430639730654	0.8496117164465572	2456581
0.9006880769230784	0.8916514893856168	2402165
0.9802489328590509	0.9177968790456984	2467899
0.8723596600291382	0.8492391191226247	2421404
0.8873024928774924	0.8786368051176805	2377327
0.8890730893118597	0.8673860085378464	2372261
0.9832745498251779	0.9249447105045226	2492336
0.9782106545776259	0.9293076017125375	2448764
0.873532855093257	0.8256333659417385	2532067
0.8849107673627974	0.8809726167870163	2335555
0.8840497742555237	0.8931026023918229	2331778
0.9763425370531853	0.9025408277295274	2550350
0.900215572697521	0.8637049252374319	2480185
0.9804225800711767	0.9038663509836296	2523206
0.982093054954566	0.920941204598434	2509550
0.976879341692794	0.9163586850807236	2462539
0.9769788719101145	0.9284439272708094	2426866
0.9776979918772595	0.9280199446459975	2417892
0.9989744877644153	0.9868372171563661	2487240
0.9997828271812098	0.9923111495303035	2438596
0.9782629986847905	0.9023968004147033	2561832
0.8732637702573897	0.8352645414152887	2493258
0.8998479593721163	0.9122048465733511	2352590
0.8660420646406172	0.8293878007923848	2501310
0.884551545147272	0.8680651147112948	2337782
1.0	0.9999983715901097	2456384
0.9747825968309904	0.9282437195313888	2452524
0.8884254209245752	0.8418219350294232	2453172
0.8651592559960843	0.8420676220828248	2424563
0.8723458778625951	0.8457489373769509	2454304
0.8865577617675302	0.8517325502395402	2456581
0.9995957573112189	0.963047917191367	2402165
0.9033387686567176	0.8705169863110281	2467899
0.8709614771048744	0.8384470332088325	2421404
0.885590183356839	0.8815531056518519	2377327
0.8879962822384423	0.867430270109402	2372261
0.9019406252916473	0.862230052448787	2492336
0.9009632255039857	0.8731453908992455	2448764
0.8756295811518339	0.8301620770698406	2532067
0.8867090913484782	0.8854803248050249	2335555
0.886085688995215	0.8961749360359348	2331778
0.9008025023126729	0.8484270786362657	2550350
1.0	0.9995484207831271	2480185
0.9035772386679026	0.8644359596481619	2523206
0.9019086942226399	0.8520416010838596	2509550
0.9010105042816378	0.8602787610673374	2462539
0.9025043928738858	0.885090895006152	2426866
0.900822110004742	0.8793126409285443	2417892
0.9007345882352945	0.8626019202007044	2487240
0.900874881628788	0.8725594563429121	2438596
0.9021255721393066	0.8704813586527141	2561832
0.8721145584045568	0.8391466105794105	2493258
0.9899566216804556	0.9727445071176873	2352590
0.8669380200381692	0.8383870851673723	2501310
0.8871110465674523	0.8696512335196352	2337782
0.8998390078449466	0.87409501120346	2456384
0.8996433816651074	0.8723421259078402	2452524
