#identity	tANI	query_length
0.9765654549489577	0.08680325498987462	2419432
0.982445290846881	0.09042250432558047	2509550
0.9770012904656336	0.10287103079534965	2462539
0.9743182973092221	0.11912743874208247	2509220
0.9784801785714315	0.08982575111691193	2426866
0.9793914222419174	0.07745199520519659	2417892
0.9768973187772946	0.0906075930888083	2487240
0.9779540989399309	0.08496146356235529	2438596
0.9805422322580692	0.10133778928846005	2558338
0.9824791591726635	0.08180057660987716	2406696
0.9777205019991153	0.11420506928086666	2505870
0.9779132563208408	0.11979162339267369	2561832
0.9773337522045876	0.0857630555964888	2445630
0.9761538754325287	0.08970586001665859	2456384
0.9745506200527759	0.10077801072823274	2452524
0.9793576825969387	0.09336839930379504	2414960
0.9761348093315391	0.1028059624696929	2402275
0.9809263886384169	0.11798210359997516	2467899
0.9769368472468946	0.13064023134838687	2528086
0.9598064694923147	0.23776097858744122	2628783
0.9813874189189215	0.09703852255856828	2432358
0.9785780297723325	0.10214780706000746	2492336
0.9740856876138462	0.12898734783129762	2454916
0.9763596581586167	0.10373320635516181	2409602
0.9767775658492327	0.1200574670919673	2448764
0.9775581466302389	0.10359087608038502	2417178
0.9757643072155864	0.14095326584243517	2550350
0.9823477390527287	0.12216622202419924	2523206
1.0	8.266437190435748e-06	2419432
0.9769347148454541	0.11225823193117966	2509550
0.9737059863636381	0.12970838940096252	2462539
0.9718852244897965	0.1491475130799949	2509220
0.9789205227882073	0.0900186832962757	2426866
0.9819924507658677	0.062250456969138376	2417892
0.9788983125556544	0.10749186677534235	2487240
0.9792580108010833	0.10120129397516457	2438596
0.9836618225108277	0.10443293153474378	2558338
0.9820106390639072	0.08269054972750978	2406696
0.9802022612612651	0.1247034922031834	2505870
0.9887196396396428	0.0913275503239791	2561832
0.9791628693693727	0.10487837455321296	2445630
0.978095952170067	0.10718202132850047	2456384
0.9720812988192591	0.13024072755919083	2452524
0.9783362931034515	0.10380020292156772	2414960
1.0	1.99812592445639e-05	2402275
0.9768071565934092	0.14339204712620413	2467899
0.9770925629496422	0.14616431020260215	2528086
0.9606274590547488	0.24528675925002466	2628783
0.977984440850277	0.13084870788651792	2432358
0.9769785469710304	0.11053061652911875	2492336
0.981579566591427	0.11281719053887478	2454916
0.9997970448662646	0.02479359535143472	2409602
0.9811907043517318	0.10837012671060123	2448764
0.9770283836507216	0.12770284467184304	2417178
0.9759187700534792	0.15093933136988663	2550350
0.9772538891433817	0.1569018107965629	2523206
0.974833923182444	0.12161187572473879	2419432
0.9765187954939363	0.1137473316114982	2509550
0.9814094382022519	0.11153673051095184	2462539
0.9807109611086338	0.12797848882411675	2509220
0.9758162942779309	0.11135214687316078	2426866
0.9762679357798183	0.11745062001747346	2417892
0.9773396026785768	0.1152404587101199	2487240
0.9779493203443618	0.11216280175542932	2438596
0.9775451347708931	0.15165278168112892	2558338
0.9790022079116852	0.11058396793056381	2406696
0.9780442572882934	0.15745090782081156	2505870
0.9770066890982511	0.15229003932550192	2561832
0.9777824478694523	0.11601711606857347	2445630
0.975809539007097	0.11724400459084584	2456384
0.9806310648769622	0.11150388406756967	2452524
0.984386362416112	0.07834965017016202	2414960
0.979189780760629	0.0963241822243621	2402275
0.985567736351534	0.10061244485160654	2467899
